idx1,idx2,id_1,authors_1,title_1,venue_name_1,venue_vol_1,venue_date_1,blocking_key_1,id_2,authors_2,title_2,venue_name_2,venue_vol_2,venue_date_2,blocking_key_2,authors_sim,title_sim,venue_date_eq,match_predito,match_verdadeiro
493,490,thrun1991a,s.b. thrun; j. bala; e. bloedorn; i. bratko; b. cestnik; j. cheng; k. de jong; s. dzeroski; s.e. fahlman; d. fisher; r. hamann; k. kaufman; s. keller; i. kononenko; j. kreuziger; r.s. michalski; t. mitchell; p. pachowicz; y. reich; h. vafaie; w. van de weldel; w. wenzel; j. wnek; and j. zhang.,the monk's problems: a performance comparison of different learning algorithms.,,,1991.0,T552S1361991,thrun1991a,s. b. thrun; j. bala; e. bloendorn; i. bratko; b. cestnik; j. cheng; k. de jong; s. d^zeroski; s. e. fahlman; d. fisher; r. hamann; k. kauf-man; s. keller; i. kononenko; j. kreuziger; r. s. michalski; t. mitchell; p. pachovicz; y. re-ich; h. vafaie; w. van de welde; w. wentzel; j. wnek; and j. zhang.,the monk's problems a performance comparison of different learning algorithms.,,,1991.0,T552S1361991,0.8669248478832969,0.9974683544303796,1,1,1
493,491,thrun1991a,s.b. thrun; j. bala; e. bloedorn; i. bratko; b. cestnik; j. cheng; k. de jong; s. dzeroski; s.e. fahlman; d. fisher; r. hamann; k. kaufman; s. keller; i. kononenko; j. kreuziger; r.s. michalski; t. mitchell; p. pachowicz; y. reich; h. vafaie; w. van de weldel; w. wenzel; j. wnek; and j. zhang.,the monk's problems: a performance comparison of different learning algorithms.,,,1991.0,T552S1361991,thrun1991a,s.b. thrun; j. bala; e. bloedorn; i. bratko; b. cestnik; j. cheng; k. de jong; s dzroski; s.e. fahlman; d. fisher; r. hamann; k. kaufman; s. keller; i. kononenko; j. kreuziger; r.s. michalski; t. mitchell; p. pachowicz; y. re-ich h. vafaie; w. van de welde; w. wenzel; j. wnek; and j. zhang.,the monk's problems a performance comparison of different learning algorihms.,,,1991.0,T552S1361991,0.9290054194447064,0.9949367088607596,1,1,1
493,492,thrun1991a,s.b. thrun; j. bala; e. bloedorn; i. bratko; b. cestnik; j. cheng; k. de jong; s. dzeroski; s.e. fahlman; d. fisher; r. hamann; k. kaufman; s. keller; i. kononenko; j. kreuziger; r.s. michalski; t. mitchell; p. pachowicz; y. reich; h. vafaie; w. van de weldel; w. wenzel; j. wnek; and j. zhang.,the monk's problems: a performance comparison of different learning algorithms.,,,1991.0,T552S1361991,thrun1991a,s.b. thrun; j. bala; e. bloedorn; i. bratko; b. cestnik; j. cheng; k. de jong; s. dzeroski; s.e. fahlman; d. fisher; r. hamann; k. kaufman; s. keller; i. kononenko; j. kreuziger; r.s. michalski; t. mitchell; p. pachowicz; y. reich; h. vafaie; w. van de welde; w. wenzel; j. wnek; and j. zhang,the monk's problems a performance comparison of different learning algorithms.,,,1991.0,T552S1361991,0.9952147982480664,0.9974683544303796,1,1,1
495,494,thrun1991a,sebastian b. thrun; jerzy bala; eric bloedorn; bojan cestnik; john cheng; kenneth de jong; saso dzeroski; douglas fisher; scott e. fahlman; rainer hamann; kenneth kaufman; stefan keller; igor kononenko; juergen kreuziger; ryszard s. michalski; tom mitchell; peter pachowicz; yoram reich; haleh vafaie; walter van de welde; walter wenzel; janusz wnek; and jianping zhang.,the monk's problems a performance comparison of different learning algorithms.,,,1991.0,T552S1231991,thrun1991a,sebastian b. thrun; jerzy bala; eric bloedorn; bojan cestnik; john cheng; kenneth de jong; saso dzeroski; douglas fisher; scott e. fahlman; rainer hamann; kenneth kaufman; stefan keller; igor kononenko; juergen kreuziger; ryszard s. michalski; tom mitchell; peter pachowicz; yoram reich; haleh vafaie; walter van de welde; walter wenzel; janusz wnek; and jianping zhang.,the monk's problems a performance comparison of different learning algorithms.,,,1991.0,T552S1231991,1.0,1.0,1,1,1
496,494,thrun1991a,sebastian b. thrun; jerzy bala; eric bloedorn; bojan cestnik; john cheng; kenneth de jong; saso dzeroski; douglas fisher; scott e. fahlman; rainer hamann; kenneth kaufman; stefan keller; igor kononenko; juergen kreuziger; ryszard s. michalski; tom mitchell; peter pachowicz; yoram reich; haleh vafaie; walter van de welde; walter wenzel; janusz wnek; and jianping zhang.,the monk's problems a performance comparison of different learning algorithms.,,,1991.0,T552S1231991,thrun1991a,sebastian b. thrun; jerzy bala; eric bloedorn; bojan cestnik; john cheng; kenneth de jong; saso dzeroski; douglas fisher; scott e. fahlman; rainer hamann; kenneth kaufman; stefan keller; igor kononenko; juergen kreuziger; ryszard s. michalski; tom mitchell; peter pachowicz; yoram reich; haleh vafaie; walter van de welde; walter wenzel; janusz wnek; and jianping zhang.,the monk's problems a performance comparison of different learning algorithms.,,,1991.0,T552S1231991,1.0,1.0,1,1,1
496,495,thrun1991a,sebastian b. thrun; jerzy bala; eric bloedorn; bojan cestnik; john cheng; kenneth de jong; saso dzeroski; douglas fisher; scott e. fahlman; rainer hamann; kenneth kaufman; stefan keller; igor kononenko; juergen kreuziger; ryszard s. michalski; tom mitchell; peter pachowicz; yoram reich; haleh vafaie; walter van de welde; walter wenzel; janusz wnek; and jianping zhang.,the monk's problems a performance comparison of different learning algorithms.,,,1991.0,T552S1231991,thrun1991a,sebastian b. thrun; jerzy bala; eric bloedorn; bojan cestnik; john cheng; kenneth de jong; saso dzeroski; douglas fisher; scott e. fahlman; rainer hamann; kenneth kaufman; stefan keller; igor kononenko; juergen kreuziger; ryszard s. michalski; tom mitchell; peter pachowicz; yoram reich; haleh vafaie; walter van de welde; walter wenzel; janusz wnek; and jianping zhang.,the monk's problems a performance comparison of different learning algorithms.,,,1991.0,T552S1231991,1.0,1.0,1,1,1
497,479,thrun1991a,s.b. thrun; j. bala; e. bloedorn; i. bratko; b. cestnik; j. cheng; k. de jong; s. dzeroski; s.e. fahlman; d. fisher; r. hamann; k. kaufman; s. keller; i. kononenko; j. kreuziger; r.s. michalski; t. mitchell; p. pachowicz; y. reich; h. vafaie; w. van de welde; w. wenzel; j. wnek; and j. zhang,the monk's problems a performance comparison of different learning algorithms.,,,1991.0,T552S1361991,thrun1991a,s.b. thrun; j. bala; e. bloedorn; i. bratko; b. cestnik; j. cheng; k. de jong; s dzroski; s.e. fahlman; d. fisher; r. hamann; k. kaufman; s. keller; i. kononenko; j. kreuziger; r.s. michal-ski; t. mitchell; p. pachowicz; y. reich h. vafaie; w. van de welde; w. wenzel; j. wnek; and j. zhang.,the monk's problems a performance comparison of different learning algorihms.,,,1991.0,T552S1361991,0.9310463000387956,0.9974358974358974,1,1,1
497,480,thrun1991a,s.b. thrun; j. bala; e. bloedorn; i. bratko; b. cestnik; j. cheng; k. de jong; s. dzeroski; s.e. fahlman; d. fisher; r. hamann; k. kaufman; s. keller; i. kononenko; j. kreuziger; r.s. michalski; t. mitchell; p. pachowicz; y. reich; h. vafaie; w. van de welde; w. wenzel; j. wnek; and j. zhang,the monk's problems a performance comparison of different learning algorithms.,,,1991.0,T552S1361991,thrun1991a,s.b. thrun; j. bala; e. bloedorn; i. bratko; b. cestnik; j. cheng; k. de jong; s. dzeroski ands.e. fahlman; d. fisher; r. hamann; k. kaufman; s. keller; i. kononenko; j. kreuziger; r.s. michalski; t. mitchell; p. pachowicz; y. reich; h. vafaie; w. van de weldel; w. wenzel; j. wnek; and j. zhang.,the monk's problems: a performance comparison of different learning algorithms.,,,1991.0,T552S1361991,0.930644593894841,0.9974683544303796,1,1,1
497,489,thrun1991a,s.b. thrun; j. bala; e. bloedorn; i. bratko; b. cestnik; j. cheng; k. de jong; s. dzeroski; s.e. fahlman; d. fisher; r. hamann; k. kaufman; s. keller; i. kononenko; j. kreuziger; r.s. michalski; t. mitchell; p. pachowicz; y. reich; h. vafaie; w. van de welde; w. wenzel; j. wnek; and j. zhang,the monk's problems a performance comparison of different learning algorithms.,,,1991.0,T552S1361991,thrun1991a,s. b. thrun; j. bala; e. bloendorn; i. bratko; b. cestnik; j. cheng; k. de jong; s. d^zeroski; s. e. fahlman; d. fisher; r. hamann; k. kauf-man; s. keller; i. kononenko; j. kreuziger; r. s. michalski; t. mitchell; p. pachovicz; y. re-ich; h. vafaie; w. van de welde; w. wentzel; j. wnek; and j. zhang.,the monk's problems a performance comparison of different learning algorithms.,,,1991.0,T552S1361991,0.8674324403859386,1.0,1,1,1
497,490,thrun1991a,s.b. thrun; j. bala; e. bloedorn; i. bratko; b. cestnik; j. cheng; k. de jong; s. dzeroski; s.e. fahlman; d. fisher; r. hamann; k. kaufman; s. keller; i. kononenko; j. kreuziger; r.s. michalski; t. mitchell; p. pachowicz; y. reich; h. vafaie; w. van de welde; w. wenzel; j. wnek; and j. zhang,the monk's problems a performance comparison of different learning algorithms.,,,1991.0,T552S1361991,thrun1991a,s. b. thrun; j. bala; e. bloendorn; i. bratko; b. cestnik; j. cheng; k. de jong; s. d^zeroski; s. e. fahlman; d. fisher; r. hamann; k. kauf-man; s. keller; i. kononenko; j. kreuziger; r. s. michalski; t. mitchell; p. pachovicz; y. re-ich; h. vafaie; w. van de welde; w. wentzel; j. wnek; and j. zhang.,the monk's problems a performance comparison of different learning algorithms.,,,1991.0,T552S1361991,0.8674324403859386,1.0,1,1,1
497,491,thrun1991a,s.b. thrun; j. bala; e. bloedorn; i. bratko; b. cestnik; j. cheng; k. de jong; s. dzeroski; s.e. fahlman; d. fisher; r. hamann; k. kaufman; s. keller; i. kononenko; j. kreuziger; r.s. michalski; t. mitchell; p. pachowicz; y. reich; h. vafaie; w. van de welde; w. wenzel; j. wnek; and j. zhang,the monk's problems a performance comparison of different learning algorithms.,,,1991.0,T552S1361991,thrun1991a,s.b. thrun; j. bala; e. bloedorn; i. bratko; b. cestnik; j. cheng; k. de jong; s dzroski; s.e. fahlman; d. fisher; r. hamann; k. kaufman; s. keller; i. kononenko; j. kreuziger; r.s. michalski; t. mitchell; p. pachowicz; y. re-ich h. vafaie; w. van de welde; w. wenzel; j. wnek; and j. zhang.,the monk's problems a performance comparison of different learning algorihms.,,,1991.0,T552S1361991,0.9310463000387956,0.9974358974358974,1,1,1
497,492,thrun1991a,s.b. thrun; j. bala; e. bloedorn; i. bratko; b. cestnik; j. cheng; k. de jong; s. dzeroski; s.e. fahlman; d. fisher; r. hamann; k. kaufman; s. keller; i. kononenko; j. kreuziger; r.s. michalski; t. mitchell; p. pachowicz; y. reich; h. vafaie; w. van de welde; w. wenzel; j. wnek; and j. zhang,the monk's problems a performance comparison of different learning algorithms.,,,1991.0,T552S1361991,thrun1991a,s.b. thrun; j. bala; e. bloedorn; i. bratko; b. cestnik; j. cheng; k. de jong; s. dzeroski; s.e. fahlman; d. fisher; r. hamann; k. kaufman; s. keller; i. kononenko; j. kreuziger; r.s. michalski; t. mitchell; p. pachowicz; y. reich; h. vafaie; w. van de welde; w. wenzel; j. wnek; and j. zhang,the monk's problems a performance comparison of different learning algorithms.,,,1991.0,T552S1361991,1.0,1.0,1,1,1
497,493,thrun1991a,s.b. thrun; j. bala; e. bloedorn; i. bratko; b. cestnik; j. cheng; k. de jong; s. dzeroski; s.e. fahlman; d. fisher; r. hamann; k. kaufman; s. keller; i. kononenko; j. kreuziger; r.s. michalski; t. mitchell; p. pachowicz; y. reich; h. vafaie; w. van de welde; w. wenzel; j. wnek; and j. zhang,the monk's problems a performance comparison of different learning algorithms.,,,1991.0,T552S1361991,thrun1991a,s.b. thrun; j. bala; e. bloedorn; i. bratko; b. cestnik; j. cheng; k. de jong; s. dzeroski; s.e. fahlman; d. fisher; r. hamann; k. kaufman; s. keller; i. kononenko; j. kreuziger; r.s. michalski; t. mitchell; p. pachowicz; y. reich; h. vafaie; w. van de weldel; w. wenzel; j. wnek; and j. zhang.,the monk's problems: a performance comparison of different learning algorithms.,,,1991.0,T552S1361991,0.9952147982480664,0.9974683544303796,1,1,1
498,481,thrun1991a,thrun; bala; bloedorn; bratko; cestnik; cheng; de jong; dzeroski; fisher; fahlman; hamann; kaufman; keller; kononenko; kreuziger; michalski; mitchell; pachowicz; reich; vafaie; van de welde; wenzel; wnek; j. and zhang,the monk's problems a performance comparison of different learning algorithms.,,,1991.0,T552T6511991,thrun1991a,thrun; bala; bloedorn; bratko; cestnik; cheng; de jong; dzerowski; fahlman; hamann; kaufman; keller; kononenko; kreuziger; michalski; mitchell; pachowicz; vafaie; van de velde; wenzel; wnek; and zhang,"the monks problems: a performance comparison of different learning algorithms,",,,1991.0,T552T6511991,0.925123706088044,0.9897435897435898,1,1,1
498,482,thrun1991a,thrun; bala; bloedorn; bratko; cestnik; cheng; de jong; dzeroski; fisher; fahlman; hamann; kaufman; keller; kononenko; kreuziger; michalski; mitchell; pachowicz; reich; vafaie; van de welde; wenzel; wnek; j. and zhang,the monk's problems a performance comparison of different learning algorithms.,,,1991.0,T552T6511991,thrun1991a,thrun; bala; bloedorn; bratko; cestnik; cheng; de jong; dzerowski; fahlman; hamann; kaufman; keller; kononenko; kreuziger; michalski; mitchell; pachowicz; vafaie; van de velde; wenzel; wnek; and zhang,"the monks problems: a performance comparison of different learning algorithms,",,,1991.0,T552T6511991,0.925123706088044,0.9897435897435898,1,1,1
498,485,thrun1991a,thrun; bala; bloedorn; bratko; cestnik; cheng; de jong; dzeroski; fisher; fahlman; hamann; kaufman; keller; kononenko; kreuziger; michalski; mitchell; pachowicz; reich; vafaie; van de welde; wenzel; wnek; j. and zhang,the monk's problems a performance comparison of different learning algorithms.,,,1991.0,T552T6511991,thrun1991a,thrun; bala; bloedorn; bratko; cestnik; cheng; de jong; dzeroski; fahlman; fisher; hamann; kaufman; keller; kononenko; kreuziger; michalski; mitchell; pachowicz; reich; vafaie; van de welde; wenzel; wnek; and zhang,the monk's problem: a performance comparison of different learning algorithms.,,,1991.0,T552T6511991,0.9888238080882036,0.922144522144522,1,1,1
500,499,thrun1991a,s. thrun; j. bala; e. bloedorn; i. bratko; b. cestnik; j. cheng; k. de jong; s. dzeroski; d. fisher; s. e. fahlman; r. hamann; k. kaufman; s. keller; i. kononenko; j. kreuziger; r. s. michalski; t.m. mitchell; p. pachowicz; y. reich; h. vafaie; w. van de welde; w. wenzel; j. wnek; and j. zhang.,the monk's problems a performance comparison of different learning algorithms.,,,1991.0,T552S3651991,thrun1991a,s. thrun; j. bala; e. bloedorn; i. bratko; b. cestnik; j. cheng; k. de jong; s. dzeroski; d. fisher; s. e. fahlman; r. hamann; k. kaufman; s. keller; i. kononenko; j. kreuziger; r. s. michalski; t.m. mitchell; p. pachowicz; y. reich; h. vafaie; w. van de welde; w. wenzel; j. wnek; and j. zhang.,the monk's problems a performance comparison of different learning algorithms.,,,1991.0,T552S3651991,1.0,1.0,1,1,1
501,499,thrun1991a,s. thrun; j. bala; e. bloedorn; i. bratko; b. cestnik; j. cheng; k. de jong; s. dzeroski; d. fisher; s. e. fahlman; r. hamann; k. kaufman; s. keller; i. kononenko; j. kreuziger; r. s. michalski; t.m. mitchell; p. pachowicz; y. reich; h. vafaie; w. van de welde; w. wenzel; j. wnek; and j. zhang.,the monk's problems a performance comparison of different learning algorithms.,,,1991.0,T552S3651991,thrun1991a,s. thrun; j. bala; e. bloedorn; i. bratko; b. cestnik; j. cheng; k. de jong; s. dzeroski; d. fisher; s. e. fahlman; r. hamann; k. kaufman; s. keller; i. kononenko; j. kreuziger; r. s. michalski; t.m. mitchell; p. pachowicz; y. reich; h. vafaie; w. van de welde; w. wenzel; j. wnek; and j. zhang.,the monk's problems a performance comparison of different learning algorithms.,,,1991.0,T552S3651991,1.0,1.0,1,1,1
501,500,thrun1991a,s. thrun; j. bala; e. bloedorn; i. bratko; b. cestnik; j. cheng; k. de jong; s. dzeroski; d. fisher; s. e. fahlman; r. hamann; k. kaufman; s. keller; i. kononenko; j. kreuziger; r. s. michalski; t.m. mitchell; p. pachowicz; y. reich; h. vafaie; w. van de welde; w. wenzel; j. wnek; and j. zhang.,the monk's problems a performance comparison of different learning algorithms.,,,1991.0,T552S3651991,thrun1991a,s. thrun; j. bala; e. bloedorn; i. bratko; b. cestnik; j. cheng; k. de jong; s. dzeroski; d. fisher; s. e. fahlman; r. hamann; k. kaufman; s. keller; i. kononenko; j. kreuziger; r. s. michalski; t.m. mitchell; p. pachowicz; y. reich; h. vafaie; w. van de welde; w. wenzel; j. wnek; and j. zhang.,the monk's problems a performance comparison of different learning algorithms.,,,1991.0,T552S3651991,1.0,1.0,1,1,1
502,486,thrun1991a,thrun. s.b.; bala; bloedorn; bratko; cestnik; cheng; de jong; dzeroski; fahlman; hamann; kaufman; keller; kononenko; kreuziger; michalski; mitchell; pachowicz; vafaie; van de velde; wenzel; wnek; and zhang,"the monks problems: a performance comparison of different learning algorithms,",,,1991.0,T552T6521991,thrun1991a,thrun; s.; bala; j.; bloedorn; e.; bratko; i.; cestnik; b.; cheng; j.; de jong; k.; dzeroski; s.; fahlman; s.; fisher; d.; hamann; r.; kaufman; k.; keller; s.; kononenko; i.; kreuziger; j.; michalski; r.; mitchell; t.; pachowicz; p.; reich; y.; vafaie; h.; de weldel; w. v.; wenzel; w.; wnek; j.; and zhang,the monk's problems: a performance comparison of different learning algorithms.,,,1991.0,T552T6521991,0.8380102056116658,0.9923726062966568,1,1,1
503,499,thrun1991a,s. thrun; j. bala; e. bloedorn; i. bratko; b. cestnik; j. cheng; k. de jong; s. dzeroski; s.e. fahlman; d. fisher; r. hamann; k. kaufman; s. keller; i. kononenko; j. kreuziger; r.s. michalski; t. mitchell; p. pachowicz; y. reich; h. vafaie; w. van de welde; w. wenzel; j. wnek; and j. zhang.,the monk's problems a performance comparison of different learning algorithms.,,,1991.0,T552S3651991,thrun1991a,s. thrun; j. bala; e. bloedorn; i. bratko; b. cestnik; j. cheng; k. de jong; s. dzeroski; d. fisher; s. e. fahlman; r. hamann; k. kaufman; s. keller; i. kononenko; j. kreuziger; r. s. michalski; t.m. mitchell; p. pachowicz; y. reich; h. vafaie; w. van de welde; w. wenzel; j. wnek; and j. zhang.,the monk's problems a performance comparison of different learning algorithms.,,,1991.0,T552S3651991,0.9354324654901276,1.0,1,1,1
503,500,thrun1991a,s. thrun; j. bala; e. bloedorn; i. bratko; b. cestnik; j. cheng; k. de jong; s. dzeroski; s.e. fahlman; d. fisher; r. hamann; k. kaufman; s. keller; i. kononenko; j. kreuziger; r.s. michalski; t. mitchell; p. pachowicz; y. reich; h. vafaie; w. van de welde; w. wenzel; j. wnek; and j. zhang.,the monk's problems a performance comparison of different learning algorithms.,,,1991.0,T552S3651991,thrun1991a,s. thrun; j. bala; e. bloedorn; i. bratko; b. cestnik; j. cheng; k. de jong; s. dzeroski; d. fisher; s. e. fahlman; r. hamann; k. kaufman; s. keller; i. kononenko; j. kreuziger; r. s. michalski; t.m. mitchell; p. pachowicz; y. reich; h. vafaie; w. van de welde; w. wenzel; j. wnek; and j. zhang.,the monk's problems a performance comparison of different learning algorithms.,,,1991.0,T552S3651991,0.9354324654901276,1.0,1,1,1
