id,authors,title,venue_name,venue_vol,venue_date,blocking_key
utgoff1990,p. utgoff and c. brodley.,an incremental method for find multivariate splits for decision trees.,In Proceedings of the Seventh International Conference on Machine Learning,,,
utgoff1990,p. utgoff and c. brodley.,an incremental method for find multivariate splits for decision trees.,In Proceedings of the Seventh International Conference on Machine Learning,,,
utgoff1990,p.e. utgoff and c.e. brodley.,an incremental method for finding mul--tivariate splits for decision trees.,In Machine Learning:Proceedings of the Seventh International Conference,,,
utgoff1990,p. e. utgoff and c. e. brodley.,an incremental method for finding multivariate splits for decision trees.,In Proceedings of the Seventh International Conference on Machine Learning,16,1990,A552P3211990
utgoff1990,p. e. utgoff and c. e. brodley.,an incremental method for finding multivariate splits for decision trees.,In Proceedings of the Seventh International Conference on Machine Learning,16,,
utgoff1990,paul e. utgoff and carla e. brodley.,an incremental method for finding multivariate splits for decision trees.,In Proceedings of the Seventh International Conference on Machine Learning,,,
utgoff1990,paul e. utgoff and carla e. brodley.,an incremental method for finding multivariate splits for decision trees.,In Proceedings of the Seventh International Conference on Machine Learning,,,
utgoff1990,paul e. utgoff and carla e. brodley.,an incremental method for finding multivariate splits for decision trees.,In Proceedings of the Seventh International Conference on Machine Learning,,,
utgoff1990,paul e. utgoff and carla e. brodley.,an incremental method for finding multivariate splits for decision trees.,In Proceedings of the Seventh International Conference on Machine Learning,,,
utgoff1990,paul e. utgoff and carla e. brodley.,an incremental method for finding multivariate splits for decision trees.,In Proceedings of the Seventh International Conference on Machine Learning,,,
utgoff1990,paul e. utgoff and carla e. brodley.,an incremental method for finding multivariate splits for decision trees.,In Proceedings of the Seventh International Conference on Machine Learning,,1990,A552P4321990
utgoff1990,paul e. utgoff and carla e. brodley.,an incremental method for finding multivariate splits for decision trees.,In Proceedings of the Seventh International Conference on Machine Learning,,,
utgoff1990,paul e. utgoff and carla e. brodley.,an incremental method for finding multivariate splits for decision trees.,In Proceedings of the Seventh International Conference on Machine Learning,,,
utgoff1990,paul e. utgoff and carla e. brodley.,an incremental method for finding multivariate splits for decision trees.,In Proceedings of the Seventh International Conference on Machine Learning,,1990,A552P4321990
utgoff1991aaai,utgoff; p. and clouse,two kinds of training information for evaluation function learning.,In Proceedings of the Ninth National Conference on Artificial Intelligence,,,
utgoff1991aaai,utgoff; p. and clouse,two kinds of training information for evaluation function learning.,In Proceedings of the Ninth National Conference on Artificial Intelligence,,,
utgoff1991aaai,utgoff; p. and clouse,two kinds of training information for evaluation function learning.,In Proceedings of the Ninth National Conference on Artificial Intelligence,,,
utgoff1991aaai,utgoff; p. and clouse,two kinds of training information for evaluation function learning.,In Proceedings of the Ninth National Conference on Artificial Intelligence,,,
utgoff1991aaai,utgoff; p. e. and clouse,two kinds of training information for evaluation function learning.,In Proceedings of the Ninth Annual Conference on Artificial Intelligence,,,
utgoff1991aaai,utgoff; p. e. and clouse,two kinds of training information for evaluation function learning.,In Proceedings of the Ninth Annual Conference on Artificial Intelligence,,,
utgoff1991aaai,utgoff; p. e.; and clouse,two kinds of training information for evaluation function learning.,Proceedings of the Ninth National Conference on Artificial Intelligence,,,
utgoff1991aaai,utgoff; p. e.; and clouse,two kinds of training information for evaluation function learning.,Proceedings of the Ninth National Conference on Artificial Intelligence,,,
utgoff1991aaai,utgoff; p. e.; and clouse,two kinds of training information for evaluation function learning.,Proceedings of the Ninth National Conference on Artificial Intelligence,15,,
utgoff1991aaai,utgoff; and clouse,two kinds of training information for evaluation function learning.,In Proceedings of the Ninth National Conference on Artificial Intelligence,,,
utgoff1991aaai,utgoff; and clouse.,two kinds of training information for evaluation function learning.,In Proceedings of Ninth National Conference on Artificial Intelligence,,,
utgoff1991aaai,utgoff; p.e. and brodley,linear machine decision trees.,,,,
utgoff1991aaai,utgoff; p.e. and brodley,linear machine decision trees.,,,,
utgoff1991aaai,p. e. utgoff and j. a. clouse.,two kinds of training information for evaluation function learning.,In Proceedings of the Ninth National Conference on Artificial Intelligence,,,
utgoff1991aaai,p. utgoff and j. clouse.,two kinds of training information for evaluation function learning.,In Proceedings of AAAI,,,
utgoff1991aaai,p. utgoff and j. clouse.,two kinds of training information for evaluation function learning.,In Proceedings of AAAI,,,
utgoff1991aaai,p.e. utgoff and j.a. clouse.,two kinds of training information for evaluation function learning.,In Proceedings of the Ninth Annual Conference on Artificial Intelligence,,1991,T253P3211991
utgoff1991aaai,p.e. utgoff and j.a. clouse.,two kinds of training information for evaluation function learning.,In Proceedings of the Ninth Annual Conference on Artificial Intelligence,,1991,T253P3211991
utgoff1991aaai,p. utgoff and j. clouse.,two kinds of training information for evaluation function learning.,In Proceeding of the Ninth National Conference on Artificial Intelligence (AAAI-91).,,,
utgoff1991aaai,p. e. utgoff and j. a. clouse.,two kinds of training information for evaluation function learning.,In Proceedings of the Ninth Annual Conference on Artificial Intelligence,,1991,T253P3211991
utgoff1991aaai,p. e. utgoff and j. a. clouse.,two kinds of training information for evaluation function learning.,In Proceedings of the Ninth Annual Conference on Artificial Intelligence,,1991,T253P3211991
utgoff1991aaai,p. e. utgoff and j. a. clouse.,two kinds of training information for evaluation function learning.,In Proceedings of the Ninth Annual Conference on Artificial Intelligence,,1991,T253P3211991
utgoff1991aaai,p. e. utgoff and j. a. clouse.,two kinds of training information for evaluation function learning.,In Proceedings of the Ninth Annual Conference on Artificial Intelligence,,1991,T253P3211991
utgoff1991aaai,utgoff,and clouse (1991). two kinds of training information for evaluation function learning.,In Proceedings of Ninth National Conference on Artificial Intelligence,,,
utgoff1991lmdt,utgoff; p. e. and brodley c. e.,linear machine decision trees,,,,
utgoff1991lmdt,utgoff; p. e. and brodley c. e.,linear machine decision trees,,,,
utgoff1991lmdt,utgoff; p. e.; and brodley,linear ma-chine decision trees.,,,,
utgoff1991lmdt,utgoff; p. e.; and brodley,"linear machine decision trees,",,,,
utgoff1991lmdt,utgoff; p. e.; and brodley,"linear machine decision trees,",,,,
utgoff1991lmdt,utgoff; p. e.; and brodley,linear machine decision trees.,,,,
utgoff1991lmdt,utgoff; p. e.; and brodley,linear machine decision trees.,,,,
utgoff1991lmdt,utgoff; p. e.; and brodley,linear machine decision trees.,,,,
utgoff1991lmdt,utgoff; p. e.; and brodley,linear machine decision trees.,,,,
utgoff1991lmdt,utgoff; p. e.; and brodley,linear machine decision trees.,,,,
utgoff1991lmdt,utgoff; p. e.; and brodley,linear machine decision trees.,,,,
utgoff1991lmdt,utgoff; p. e.; and brodley,linear machine decision trees.,,,,
utgoff1991lmdt,utgoff; p. e.; brodley,"linear machine decision trees,",,,,
utgoff1991lmdt,paul e. utgoff and carla e. brodley.,linear machine decision trees.,,,,
utgoff1991lmdt,paul e. utgoff and carla e. brodley.,linear machine decision trees.,,,,
utgoff1991lmdt,paul e. utgoff and carla e. brodley.,linear machine decision trees.,,,,
utgoff1991lmdt,paul e. utgoff and carla e. brodley.,linear machine decision trees.,,,,
utgoff1991lmdt,paul e. utgoff and carla e. brodley.,linear machine decision trees.,,,,
utgoff1991lmdt,paul e. utgoff and carla e. brodley.,linear machine decision trees.,,,,
utgoff1991lmdt,paul e. utgoff and carla e. brodley.,linear machine decision trees.,,,,
utgoff1991lmdt,paul e. utgoff and carla e. brodley.,linear machine decision trees.,,,,
utgoff1991lmdt,paul e. utgoff and carla e. brodley.,linear machine decision trees.,,,,
utgoff1994,p. utgoff.,an improved algorithm for incremental induction of decision trees.,Proceedings of the Eleventh International Conference on Machine Learning,,,
utgoff1994,p. utgoff.,an improved algorithm for incremental induction of decision trees.,Proceedings of the Eleventh International Conference on Machine Learning,,,
utgoff1994,p. utgoff.,an improved algorithm for incremental induction of decision trees.,Proceedings of the Eleventh International Conference on Machine Learning,,,
utgoff1994,utgoff,"an improved algorithm for incremental induction of decision trees,",,,,
utgoff1994,utgoff; p. e.,"an improved algorithm for incremental induction of decision trees,","in ""Machine Learning: Proceedings of the Eleventh International Conference""",,,
utgoff1994,utgoff; p. e.,"an improved algorithm for incremental induction of decision trees,","in ""Machine Learning: Proceedings of the Eleventh International Conference""",,,
utgoff1994,utgoff; p. e.,"an improved algorithm for incremental induction of decision trees,","in ""Machine Learning: Proceedings of the Eleventh International Conference""",,,
utgoff1994,utgoff; p. e.,"an improved algorithm for incremental induction of decision trees,",in Machine Learning:Proceedings of the Eleventh International Conference,,,
utgoff1994,utgoff; p. e.,"an improved algorithm for incremental induction of decision trees,",in Machine Learning: Proceedings of the Eleventh International Conference,,,
utgoff1994,utgoff; p. e.,"an improved algorithm for incremental induction of decision trees,",in Machine Learning: Proceedings of the Eleventh International Conference,,,
utgoff1994,utgoff; p. e.,an improved algorithm for incremental induction of decision trees,in Machine Learning: Proceedings of the Eleventh International Conference,,,
utgoff1994,utgoff; p. e.,an improved algorithm for incremental induction of decision trees.,In Proceedings of the Eleventh International Conference on Machine Learning,,,
utgoff1994,utgoff; p. e.,an improved algorithm for incremental induction of decision trees.,In Proceedings of the Eleventh International Conference on Machine Learning,,,
utgoff1994,utgoff; p. e.,an improved algorithm for incremental induction of decision trees.,Machine Learning: Proceedings of the Eleventh International Conference,,,
utgoff1994,utgoff; p. e.,an improved algorithm for incremental induction of decision trees.,In Machine Learning: Proc. 11th Int. Conf.,,,
utgoff1994,utgoff,an improved algorithm for incremental induction of decision trees.,In Proceedings of the 10th International Machine Learning Workshop,,,
utgoff1994,utgoff,an improved algorithm for incremental induction of decision trees.,Proceedings of the Eleventh International Conference on Machine Learning,,,
utgoff1994,utgoff,an improved algorithm for incremental induction of decision trees.,Proceedings of the Eleventh International Conference on Machine Learning,,,
utgoff1994,utgoff,an improved algorithm for incremental induction of decision trees.,Proceedings of the Eleventh International Conference on Machine Learning,,,
utgoff1994,paul e. utgoff.,an improved algorithm for incremental induction of decision trees.,In ML-94,,,
utgoff1994,paul e. utgoff.,an improved algorithm for incremental induction of decision trees.,In ML-94,,,
utgoff1994,paul e. utgoff.,an improved algorithm for incremental induction of decision trees.,In ML-94,,,
utgoff1994,paul e. utgoff.,an improved algorithm for incremental induction of decision trees.,In ML-94,,,
utgoff1994,paul e. utgoff.,an improved algorithm for incremental induction of decision trees.,In ML-94,,,
utgoff1994,paul e. utgoff.,an improved algorithm for incremental induction of decision trees.,In ML-94,,,
utgoff1994,paul e. utgoff.,an improved algorithm for incremental induction of decision trees.,In ML-94,,,
utgoff1994,paul e. utgoff.,an improved algorithm for incremental induction of decision trees.,In ML-94,,,
utgoff1994,paul e. utgoff.,an improved algorithm for incremental induction of decision trees.,In ML-94,,,
utgoff1994,p.e. utgoff,an improved algorithm for incremental induction of decision trees.,Proceedings of the Eleventh International Conference on Machine Learning,,,
utgoff1995,utgoff,decision tree induction based on efficient tree restructuring.,,,,
utgoff1995,utgoff,decision tree induction based on efficient tree restructuring.,,,,
utgoff1995,utgoff; p. e.,"decision tree induction based on efficient tree restructuring,",,,,
utgoff1995,utgoff; p. e.,"decision tree induction based on efficient tree restructuring,",,,,
utgoff1995,utgoff; p. e.,"decision tree induction based on efficient tree restructuring,",,,,
utgoff1995,utgoff; p. e.,"decision tree induction based on efficient tree restructuring,",,,,
